moma_artist_id,artist_name,nationality,gender,born,dead
2096,Antoni Gaudí,Spanish,male,1852,1926.0
2097,Henri Gaudier-Brzeska,French,male,1891,1915.0
2098,Paul Gauguin,French,male,1848,1903.0
2099,August Gaul,German,male,1869,1921.0
2100,Winfred Gaul,German,male,1928,2003.0
2103,Johannes Gecelli,German,male,1925,2011.0
2104,Sonia Gechtoff,American,female,1926,2018.0
2105,William Gedney,American,male,1932,1989.0
2106,Peter Gee,British,male,1932,2005.0
2107,Gego (Gertrud Goldschmidt),Venezuelan,female,1912,1994.0
2108,Frank O. Gehry,American,male,1929,
2109,Ronald R. Geibert,American,male,1952,
2110,Anna Bella Geiger,Brazilian,female,1933,
2111,Rupprecht Geiger,German,male,1908,2009.0
2112,Willi Geiger,German,male,1878,1971.0
2113,Udo M. Geissler,German,,1932,
2114,Jan Gelb,American,female,1906,1978.0
2115,Hugo Gellert,American,male,1892,1985.0
2116,Robert Genin,American,male,1884,1943.0
2117,Nancy Genn,American,female,,
2118,Juan Genovés,Spanish,male,1930,2020.0
2119,Arnold Genthe,American,male,1869,1942.0
2120,Franco Gentilini,Italian,male,1909,1981.0
2121,Vic Gentils,Belgian,male,1919,1997.0
2122,George Passmore,British,male,1942,
2123,Eric George,British,male,1881,
2124,Thomas George,American,male,1918,2009.0
2125,Paul Georges,American,male,1923,2002.0
2126,Léon Gérard,French,male,,
2127,Valery Gerlovin,Russian,female,1945,
2128,Rimma Gerlovina,Russian,female,1951,
2129,Jules Germain,French,male,,
2130,Paul-Elie Gernez,French,male,1888,1948.0
2131,Bert Gerresheim,German,male,,
2132,Ad Gerritsen,Dutch,male,1940,2015.0
2133,Gershen-Newark,American,,,
2134,Moshe Gershuni,Israeli,male,1936,2017.0
2136,Karl Gerstner,Swiss,male,1930,
2137,Franz Gertsch,Swiss,male,1930,
2139,Richart Gheym,Nationality unknown,male,,
2140,Mario Giacomelli,Italian,male,1925,2000.0
2141,Alberto Giacometti,Swiss,male,1901,1966.0
2142,Augusto Giacometti,Swiss,male,1877,1947.0
2143,Cristos Gianakos,American,male,1934,
2144,Umberto Giangrandi,Colombian,male,1943,
2145,Charles Dana Gibson,American,male,1867,1944.0
2146,Ralph Gibson,American,male,1939,
2147,Tim Gidal,German,male,1909,1996.0
2148,Jill Giegerich,American,female,1952,
2149,Josef Gielniak,Polish,male,1932,1972.0
2150,Roland Giguère,Canadian,male,1927,2003.0
2151,Wim Gijzen,Dutch,,1941,
2152,Ruth Gikow,American,female,1915,1982.0
2154,Q. O. Gilbert,American,male,1884,1941.0
2158,Eric Gill,British,male,1882,1940.0
2159,James Francis Gill,American,male,1934,
2160,Gregory Gillespie,American,male,1936,
2161,Sam Gilliam,American,male,1933,2022.0
2162,Françoise Gilot,French,male,1921,
2163,Laura Gilpin,American,female,1881,1979.0
2164,Edgardo Miguel Gimenez,Argentine,male,1942,
2165,Wilhelm Gimmi,Swiss,male,1886,1960.0
2166,Henri Ginet,French,male,1923,1970.0
2167,Allen Ginsberg,American,male,1926,1997.0
2168,Roy Ginstrom,American,male,1921,1977.0
2169,Paolo Gioli,Italian,male,1942,2022.0
2170,Fiorenzo Giorgi,Italian,male,,
2171,John Giorno,American,male,1936,2019.0
2172,Philip Gips,American,male,1931,
2173,Girard,Nationality unknown,,,
2174,Fritz Girardin,Swiss,,,
2176,Pierre Girieud,French,male,1875,1940.0
2177,Alberto Gironella,Mexican,male,1929,1999.0
2178,Léon Gischia,French,male,1903,1991.0
2179,A. Gisiger,Swiss,,,
2180,Harry Gitlin,American,male,1914,1986.0
2181,Gits Molding Corp.,American,,,
2182,Len Gittleman,American,male,1932,
2183,Allan Gittler (Avraham Bar Rashi),American,male,1928,2002.0
2184,William Glackens,American,male,1870,1938.0
2185,Glanzman-Parker,American,,1952,1970.0
2186,Fritz Glarner,American,male,1899,1972.0
2187,Joseph Glasco,American,male,1925,1996.0
2188,Milton Glaser,American,male,1929,2020.0
2190,Otto Gleichmann,German,male,1887,1963.0
2191,Albert Gleizes,French,male,1881,1953.0
2193,Arnold Glimcher,American,male,1938,
2194,H. Glintenkamp,American,male,1887,1946.0
2195,Hermann Glockner,German,male,,
2197,Nathan Gluck,Nationality unknown,male,,
2198,Domenico Gnoli,Italian,male,1933,1970.0
2199,Robert Gober,American,male,1954,
2200,Keith Godard,British,male,1942,
2202,Charles L. Goeller,American,male,1901,1955.0
2203,Mathias Goeritz,German,male,1915,1990.0
2204,Henri Goetz,French,male,1909,1989.0
2205,Giuseppe de Goetzen,Italian,male,1921,
2206,Vincent van Gogh,Dutch,male,1853,1890.0
2207,Frank Gohlke,American,male,1942,
2208,David Lance Goines,American,male,1945,
2209,Ralph Goings,American,male,1928,2016.0
2210,Eugene Omar Goldbeck,American,male,1892,1986.0
2212,Jim Goldberg,American,male,1953,
2213,Michael Goldberg,American,male,1924,2007.0
2214,David Goldblatt,South African,male,1930,2018.0
2216,Raphael Goldchain,Canadian,male,1953,
2217,Shirley Goldfarb,American,female,1925,1980.0
2218,John Golding,British,male,1929,2012.0
2219,Morton Goldsholl,American,male,1911,1995.0
2220,Lloyd Goldsmith,American,male,1945,
2221,Anne Goldthwaite,American,female,1869,1944.0
2222,Joseph Webster Golinkin,American,male,1896,1977.0
2223,Leon Golub,American,male,1922,2004.0
2224,Mirta Gómez,American,female,1953,
2226,Juan Gómez-Quiroz,American,male,1939,
2227,Alexander Gonda,German,male,1905,1977.0
2228,Leonel Gongora,Colombian,male,1932,
2229,Natalia Goncharova,Russian,female,1881,1962.0
2230,Roberto González Goyri,Guatemalan,male,1924,2007.0
2231,Julio González,Spanish,male,1876,1942.0
2232,Sergio Gonzalez-Tornero,Chilean,male,1927,
2233,Felix Gonzalez-Torres,American,male,1957,1996.0
2234,Gerald Gooch,American,male,1933,
2235,T. F. Goodall,British,,,
2236,Joe Goode,American,male,1937,
2238,Jon Goodman,American,male,1953,
2239,Mark Goodman,American,male,1946,
2240,Sidney Goodman,American,male,1936,2013.0
2241,Sam Goodman,Canadian,male,1919,1967.0
2242,Robert Goodnough,American,male,1917,2010.0
2243,Walter Lippincott Goodwin,American,male,,
2244,John Goodyear,American,male,1930,2019.0
2245,Ron Gorchov,American,male,1930,2020.0
2246,Bonnie Gordon,American,female,1941,
2247,David Gordon,American,male,,2022.0
2248,Harry Gordon,,male,,
2249,Spencer Frederick Gore,British,male,1878,1914.0
2250,Jean Gorin,French,male,1899,1981.0
2251,Wiktor Górka,Polish,male,1922,2004.0
2252,Arshile Gorky,American,male,1904,1948.0
2253,Tom Gormley,American,male,1937,
2254,April Gornik,American,female,1953,
2255,Fritz Goro,American,male,1901,1986.0
2256,Goro Ike,Japanese,male,1911,
2257,Mieczysław Górowski,Polish,male,1941,2011.0
2258,François Gos,French,male,1880,
2259,Eberhard Göschel,German,male,1943,
2260,John Gossage,American,male,1946,
2261,W. T. Gossard,American,,,
2262,Sylvia Gosse,British,female,1881,1968.0
2263,Zbigniew Gostomski,Polish,male,1932,
2264,Werner Gothein,German,male,1890,1968.0
2265,Joseph Goto,American,male,1916,1994.0
2266,Friedrich Karl Gotsch,German,male,1900,1984.0
2267,Hans Gött,German,male,1883,1974.0
2268,Adolph Gottlieb,American,male,1903,1974.0
2269,Harry Gottlieb,American,male,1894,1992.0
2270,Robert P. Gottlieb,American,male,1921,1977.0
2271,Gottlob,French,male,1873,1935.0
2272,Jacques-Enguérrand Gourgue,Haitian,male,1930,1996.0
2273,Emmet Gowin,American,male,1941,
2274,Francisco de Goya,Spanish,male,1746,1828.0
2275,Roy Grace,American,male,1936,
2276,Werner Graeff,German,male,1901,1978.0
2277,Camille Graeser,Swiss,male,1892,1980.0
2278,Carl Bernhard Graf,Swiss,male,1926,1968.0
2279,Gottfried Graf,German,male,1881,1938.0
2280,Samuel Gragg,American,male,1772,1855.0
2281,Dan Graham,American,male,1942,2022.0
2282,David Marshall Graham,American,male,1952,
2284,John D. Graham,American,male,1888,1961.0
2285,Lanier Graham,American,,1940,
2286,Paul Graham,British,male,1956,
2287,Robert Graham,American,male,1938,2008.0
2288,Walter Gramatté,German,male,1897,1929.0
2289,Carlos Granada,Colombian,male,1933,2015.0
2290,Toni Grand,French,male,1935,2005.0
2291,Eugene Fernandez Granell,Spanish,male,1912,2001.0
2292,Martus Granirer,American,male,1933,2017.0
2294,Duncan Grant,British,male,1885,1978.0
2296,Graphicteam BDG,German,,,
2297,Grapus,French,,1970,1991.0
2298,James Bruce Grashow,American,male,1942,
2300,Günter Grass,German,male,,
2301,Eugène Grasset,French,male,1841,1917.0
2303,Gotthard Graubner,German,male,1930,2013.0
2304,Gerardus Hendrik (Geert) Grauss,Dutch,male,1882,1929.0
2305,Hein Gravenhorst,German,male,,
2306,A. Graves & Cie.,French,,,
2307,Ken Graves,American,male,1942,
2308,Michael Graves,American,male,1934,2015.0
2309,Morris Graves,American,male,1910,2001.0
2310,Nancy Graves,American,female,1940,1995.0
2311,Wayne Gravning,American,male,1935,
2312,Cleve Gray,American,male,1918,2004.0
2313,Eileen Gray,British,female,1879,1976.0
2314,Larry Gray,American,male,1944,
2315,Ed Grazda,American,male,1947,
2316,Sante Graziani,American,male,1920,
2318,Green,American,,,
2319,Alan Green,British,male,1932,
2320,Randall Green,American,male,1947,
2321,Balcomb Greene,American,male,1904,1990.0
2322,Gertrude Greene,American,female,1904,1956.0
2323,John B. Greene,American,male,1832,1856.0
2324,Stephen Greene,American,male,1918,1999.0
2325,Timothy Greenfield-Sanders,American,male,1952,
2326,B. Colin Greenly,American,male,1928,
2327,Caroline Greenwald,American,female,1936,
2328,Vittorio Gregotti,Italian,male,1927,
2329,Farrell Grehan,American,male,1926,2008.0
2330,April Greiman,American,female,1948,
2332,Georg Gresko,German,male,,
2333,Robert Gretczko,American,male,1944,
2334,Hermann Gretsch,German,male,1895,1950.0
2335,Otto L. Grever,American,male,1878,1936.0
2336,Ezio Gribaudo,Italian,male,,2022.0
2337,Helmut A. P. Grieshaber,German,male,1909,1981.0
2338,Fuller Griffith,American,male,1930,2013.0
2339,John Griffiths,British,male,,
2340,Franco Grignani,Italian,male,1908,1999.0
2341,Marcos Grigorian,Iranian,male,1924,2007.0
2343,William Grigsby,American,male,1915,
2344,John Grillo,American,male,1917,
2345,Frieder Grindler,German,male,1941,
2346,Dimitri Grinevich,Russian,male,1895,1966.0
2347,Peter Grippe,American,male,1912,2002.0
2348,Salvatore Grippi,American,male,1921,
2349,Juan Gris,Spanish,male,1887,1927.0
2350,Laura Grisi,Italian,female,1939,2017.0
2352,Alexis Gritchenko,Russian,male,1883,1977.0
2353,Nikolai Gritsouk,Russian,male,1922,1976.0
2354,René Groebli,Swiss,male,1927,
2355,Glenn Grohe,American,male,1912,1956.0
2356,Marcel Gromaire,French,male,1892,1971.0
2357,Red Grooms,American,male,1937,
2358,Jan Groover,American,female,1943,2012.0
2359,Walter Gropius,German,male,1883,1969.0
2360,William Gropper,American,male,1897,1977.0
2361,Maurice Grosman,American,male,1900,1976.0
2362,Anthony Gross,British,male,1905,1984.0
2363,Arnold Gross,Hungarian,male,1929,2015.0
2364,Chaim Gross,American,male,1904,1991.0
2365,Michael Gross,Israeli,male,1920,2004.0
2366,Richard Gross,Canadian,male,1943,
2367,J. L. Grosse,American,,,
2368,Maurice Grosser,American,male,1903,1986.0
2369,Grosset & Trembley,Swiss,,,
2370,André Grossman,German,male,,
2371,Sid Grossman,American,male,1913,1955.0
2372,Rudolf Grossmann,German,male,1882,1941.0
2373,Robert Grosvenor,American,male,1937,
2374,George Grosz,American,male,1893,1959.0
2375,Jan Groth,Norwegian,male,1938,
2376,Paul Grotz,American,male,1902,1990.0
2378,Beatrice Grover,American,,1901,1994.0
2379,Ronald L. Grow,Nationality unknown,male,,
2381,Bedrich Grunzweig,American,male,1910,2009.0
2382,Gruppo Architetti Urbanisti Città Nuova,Italian,,1961,1991.0
2383,Gryte,Nationality unknown,,,
2384,Carlo Guarienti,Italian,male,1923,
2385,Nancy Guay Giesberger,American,female,1945,
2386,Oswaldo Guayasamín,Ecuadorian,male,1919,1999.0
2387,Klaas Gubbels,Dutch,male,1934,
2388,Max Gubler,Swiss,male,1898,1973.0
2389,Piero Guccione,Italian,male,,
2390,Wayne Gudmundson,American,male,1949,
2391,Svavar Gudnason,Icelandic,male,1909,1988.0
2392,Hermano José Guedes,Brazilian,male,,
2394,Jesús Guerrero Galvan,Mexican,male,1910,1973.0
2395,José Guerrero,American,male,1914,1991.0
2396,Xavier Guerrero,Mexican,male,1896,1974.0
2397,Giuseppe Guerreschi,Italian,male,1929,1985.0
2398,Hans Gugelot,German,male,1920,1965.0
2399,Maurice Guibert,French,male,1856,1913.0
2400,Alfredo Guido,Argentine,male,1892,1967.0
2401,Alberto da Veiga Guignard,Brazilian,male,1895,1962.0
2402,Lurelle Guild,American,male,1898,1986.0
2404,Albert Guillaume,French,male,1873,1942.0
2407,Hector Guimard,French,male,1867,1942.0
2409,Michel Guino,French,male,1926,2013.0
2410,Paolo Guiotto,Italian,male,1935,
2411,Satish Gujral,Indian,male,1925,
2413,Yakov Guminer,Russian,male,1896,1942.0
2414,Jules Guran,Nationality unknown,male,,
2415,Melissa Gurdus,American,female,,
2416,J. Gurney,American,male,1812,1886.0
2419,Philip Guston,American,male,1913,1980.0
2420,F. Gutekunst,American,male,1831,1917.0
2422,John Gutmann,American,male,1905,1998.0
2423,Renato Guttuso,Italian,male,1912,1987.0
2424,Charles Gwathmey,American,male,1938,2009.0
2425,Robert Gwathmey,American,male,1903,1988.0
2426,Luke Gwilliam,American,male,,
2427,Brion Gysin,American,male,1916,1986.0
2428,H.V.,Spanish,,,
2429,Hans Haacke,German,male,1936,
2430,Kenneth D. Haak,American,male,1923,
2431,Ernst Haas,American,male,1921,1986.0
2432,Hildegarde Haas,American,female,1926,2002.0
2433,Richard Haas,American,male,1936,
2434,Volkmar Haase,German,male,,
2435,Terry Haass,French,female,1923,2016.0
2436,Sandi Haber Fifield,American,female,1956,
2437,Reinhold Häcker,Swiss,male,1903,1976.0
2439,Dimitri Hadzi,American,male,1921,2006.0
2440,Ronald L. Haeberle,American,male,1941,
2441,Oswald Haerdtl,Austrian,male,1899,1959.0
2442,Günter Haese,German,male,1924,
2443,M. Hafelmaier,Swiss,,,
2444,Michael Hafftka,American,male,1953,
2445,Hideo Haga,Japanese,male,1921,
2446,Otto Hagel,American,male,1909,1974.0
2447,Charles Hagen,American,male,1942,
2448,Karl Hagenauer,Austrian,male,1898,1956.0
2449,Hideoki Hagiwara,Japanese,male,1942,
2450,Hagiwara Hideo,Japanese,male,1913,2007.0
2451,Raoul Hague,American,male,1905,1993.0
2452,Betty Hahn,American,female,1940,
2453,Johann Hahn,German,male,1840,1900.0
2454,C. Haimovitz,American,,,
2455,Raymond Hains,French,male,1926,2005.0
2456,Étienne Hajdu,French,male,1907,1996.0
2457,Otto Herbert Hajek,German,male,1927,2005.0
2458,Heinz Hajek-Halke,German,male,1898,1983.0
2459,Peter Hajnoczky,Swiss,male,1943,
2460,George H. Hake,American,male,,
2461,Alice Halicka,Polish,female,1895,1975.0
2462,Bob Hall,American,male,1951,
2464,Marshall Hall,American,male,,
2465,Nigel Hall,British,male,1943,
2466,Hermann Haller,Swiss,male,1880,1950.0
2467,Peter Halley,American,male,1953,
2468,Gary L. Hallman,American,male,1940,
2469,Samuel Halpert,American,male,1884,1930.0
2470,Philippe Halsman,American,male,1906,1979.0
2471,Chimei Hamada,Japanese,male,1917,2018.0
2472,Yozo Hamaguchi,Japanese,male,1909,2000.0
2473,Katsunori Hamanishi,Japanese,male,1949,
2475,Hiroshi Hamaya,Japanese,male,1915,1999.0
2476,Theora Hamblett,American,female,1895,1977.0
2477,Jörg Hamburger,Swiss,male,1935,
2478,Peter Hamburger,American,male,1941,
2480,James Hamilton,American,male,1928,
2481,Richard Hamilton,British,male,1922,2011.0
2482,Hans Hammarskiold,Swedish,male,1925,2012.0
2483,Sid Hammer,American,male,1926,1969.0
2485,John Hays Hammond,American,male,1888,1965.0
2486,David Hammons,American,male,1943,
2487,Harry Handler,American,male,,
2488,Abraham P. Hankins,American,male,1904,1963.0
2489,Wolfgang Hanns,German,male,,
2490,Aage Helbig Hansen,Danish,male,1915,
2491,Robert Hansen,American,male,1924,2013.0
2492,Bill Hanson,American,male,1928,
2493,David T. Hanson,American,male,1948,
2494,Joseph Mellor Hanson,British,male,1900,1963.0
2495,Simon Hantaï,Hungarian,male,1922,2008.0
2496,Michio Hanyu,Japanese,male,1933,
2497,Charles Harbutt,American,male,1935,2015.0
2498,Marvin Harden,American,male,1935,
2499,Elizabeth Harding,American,female,,
2500,John Harding,American,male,1940,
2501,Robert Hardmeyer,Swiss,male,1876,1919.0
2502,Dudley Hardy,British,male,1867,1922.0
2503,Chauncey Hare,American,male,1934,2019.0
2504,David Hare,American,male,1917,1992.0
2505,Keith Haring,American,male,1958,1990.0
2507,Richard Harlfinger,Austrian,male,1873,1948.0
2508,Guy Harloff,French,male,1933,1991.0
2509,Irving Harper,American,male,1916,2015.0
2510,Richard Harrington,Canadian,male,1911,2005.0
2511,Alexander E. Harris,American,male,1949,
2512,Kate Harris,British,female,,
2513,L. Harris,,,,
2514,Margaret Harris,American,female,,
2515,Paul Harris,American,male,1925,
2516,Anthony Harrison,British,male,,
2517,Alfred A. Hart,American,male,1816,1908.0
2518,Claudia Hart,American,female,1955,
2519,"George Overbury (""Pop"") Hart",American,male,1868,1933.0
2520,Grace Hartigan,American,female,1922,2008.0
2521,Marsden Hartley,American,male,1877,1943.0
2522,Cedric Hartman,American,male,1929,
2523,Rosella Hartman,American,female,1894,1984.0
2524,Erich Hartmann,American,male,1922,1999.0
2525,Hans Hartung,French,male,1904,1989.0
2526,Josef Hartwig,German,male,1880,1955.0
2527,J.D.H. Harvey,British,,,
2529,Kiyoshi Hasegawa,Japanese,male,1891,1980.0
2530,Hasegawa Sabro,Japanese,male,1907,1957.0
2531,Jan Hashey,American,female,1938,
2532,Childe Hassam,American,male,1859,1935.0
2533,Rafael Hastings,Peruvian,male,1945,
2534,Hasui,Japanese,male,1883,1957.0
2535,Makio Hasuike,Japanese,male,1938,
2536,Peter Hatch,British,male,,
2537,Hatsuo Ikeuchi,Japanese,male,,
2538,Shigeru Hatsuyama,Japanese,male,1897,1973.0
2539,Pierre Haubensak,Swiss,male,1935,
2540,Declan Haun,American,male,1937,1994.0
2541,Suzanne Hausammann,American,female,1937,
2542,Johann Hauser,Czech,male,1926,1996.0
2543,Carry (Carl Maria) Hauser,Austrian,female,1895,1985.0
2544,Raoul Hausmann,German,male,1886,1971.0
2545,Paul Haustein,German,male,1880,1944.0
2546,Ashley Havinden,British,male,1903,1973.0
2547,"Clementina, Lady Hawarden",British,female,1822,1865.0
2548,Elizabeth King Hawley,American,female,1833,1926.0
2549,Markus Hawlik,German,male,1951,
2550,E. Hawthorne,British,,,
2551,Kirsten Hawthorne,American,female,1949,
2552,Alex Hay,American,male,1930,
2553,Yoshio Hayakawa,Japanese,male,1917,
2554,Henri Hayden,French,male,1883,1970.0
2555,David V. Hayes,American,male,1931,2013.0
2556,Louis Hayet,French,male,1864,1940.0
2557,Frank Jay Haynes,American,male,1853,1921.0
2558,Stanley William Hayter,British,male,1901,1988.0
2559,Nicholas Ház,American,male,1883,1953.0
2560,Frank Hazenplug,American,male,1874,1931.0
2561,Howard Head,American,male,1914,1991.0
